你 最 不 喜歡 什麼 ？ 四 。,我 認爲 他們 沒有 一起 行動 。 他們 似乎 沒有 做好 充分 準備 。 五 。
我 認爲 他們 沒有 一起 行動 。 他們 似乎 沒有 做好 充分 準備 。 五 。,你 覺得 食物 好 嗎 ？ 四 。
你 覺得 食物 好 嗎 ？ 四 。,我 對 食物 印象 不 深 。 五 。
我 對 食物 印象 不 深 。 五 。,服務 肯定 會 更 好 。 二 。
服務 肯定 會 更 好 。 二 。,服務 沒有 幫助 。 五 。
服務 沒有 幫助 。 五 。,這 是 一 家 你 想 回來 的 餐館 嗎 ？ 四 。
這 是 一 家 你 想 回來 的 餐館 嗎 ？ 四 。,我 對 再次 嘗試 這家 餐廳 並 不 感 興趣 。 零 。
歡迎 您 ， 您 想 訂購 什麼 ？ 九 。,我 想 要 一個 雙層 芝士 漢堡 。九 。
我 想 要 一個 雙層 芝士 漢堡 。九 。,你 想 要 一切 嗎 ？ 九 。
你 想 要 一切 嗎 ？ 九 。,我 想 要 一切 ， 謝謝 。零 。
我 想 要 一切 ， 謝謝 。零 。,你 想 要 炸 薯條 嗎 ？ 九 。
你 想 要 炸 薯條 嗎 ？ 九 。,我 來 買 一些 大 卷 炸 薯條 。 零 。
我 來 買 一些 大 卷 炸 薯條 。 零 。,我 可以 喝 點 什麼 嗎 ？ 九 。
我 可以 喝 點 什麼 嗎 ？ 九 。,當然 ， 中等 百事可樂 怎麼樣 ？ 零 。
當然 ， 中等 百事可樂 怎麼樣 ？ 零 。,這 就 是 一切 嗎 ？ 九 。
這 就 是 一切 嗎 ？ 九 。,那 就 是 全部 。 謝謝 。零 。
那 就 是 全部 。 謝謝 。零 。,不 客氣 ， 你 的 總價 是 五 。 48 美元 。 九 。
不 客氣 ， 你 的 總價 是 五 。 48 美元 。 九 。,謝謝 。 幹 得 好 。 九 。
我 能 得到 什麼 ？ 九 。,您好 ， 我 可以 吃 雙層 芝士 漢堡 嗎 ？ 九 。
您好 ， 我 可以 吃 雙層 芝士 漢堡 嗎 ？ 九 。,有 什麼 東西 嗎 ？ 九 。
有 什麼 東西 嗎 ？ 九 。,聽 起來 不錯 。 九 。
聽 起來 不錯 。 九 。,你 想 要點 炸 薯條 嗎 ？ 九 。
你 想 要點 炸 薯條 嗎 ？ 九 。,我 可以 買 一 大 卷 炸 薯條 嗎 ？ 九 。
我 可以 買 一 大 卷 炸 薯條 嗎 ？ 九 。,你 想 喝 點 東西 嗎 ？ 九 。
你 想 喝 點 東西 嗎 ？ 九 。,給 我 一個 中等 百事可樂 。 九 。
給 我 一個 中等 百事可樂 。 九 。,你 還 想 要 別的 嗎 ？ 九 。
你 還 想 要 別的 嗎 ？ 九 。,不 ， 謝謝 。 而已 。九 。
不 ， 謝謝 。 而已 。九 。,沒 問題 ， 那 將 是 五 。 48 美元 。 九 。
沒 問題 ， 那 將 是 五 。 48 美元 。 九 。,謝謝 。 幹 得 好 。 九 。
我 能 得到 什麼 ？ 九 。,您好 ， 我 可以 吃 雙層 芝士 漢堡 嗎 ？ 九 。
您好 ， 我 可以 吃 雙層 芝士 漢堡 嗎 ？ 九 。,有 什麼 東西 嗎 ？ 九 。
有 什麼 東西 嗎 ？ 九 。,聽 起來 不錯 。 零 。
聽 起來 不錯 。 零 。,你 想 要點 炸 薯條 嗎 ？ 九 。
你 想 要點 炸 薯條 嗎 ？ 九 。,我 可以 買 一 大 卷 炸 薯條 嗎 ？ 零 。
我 可以 買 一 大 卷 炸 薯條 嗎 ？ 零 。,你 想 喝 點 東西 嗎 ？ 九 。
你 想 喝 點 東西 嗎 ？ 九 。,給 我 一個 中等 百事可樂 。 零 。
給 我 一個 中等 百事可樂 。 零 。,你 還 想 要 別的 嗎 ？ 九 。
你 還 想 要 別的 嗎 ？ 九 。,不 ， 謝謝 。 而已 。零 。
不 ， 謝謝 。 而已 。零 。,沒 問題 ， 那 將 是 五 。 48 美元 。 九 。
沒 問題 ， 那 將 是 五 。 48 美元 。 九 。,非常 感謝 。 不用 找 了 。零 。
我 可以 幫 你 嗎 ？ 九 。,雙層 芝士 漢堡 聽 起來 不錯 。 零 。
雙層 芝士 漢堡 聽 起來 不錯 。 零 。,關於 它 的 一切 ？ 九 。
關於 它 的 一切 ？ 九 。,好 的 ， 拜託 。 零 。
好 的 ， 拜託 。 零 。,你 想 要 炸 薯條 嗎 ？ 九 。
你 想 要 炸 薯條 嗎 ？ 九 。,我 會 喜歡 大 卷 炸 薯條 。 零 。
我 會 喜歡 大 卷 炸 薯條 。 零 。,你 想 喝 點 什麼 嗎 ？ 九 。
你 想 喝 點 什麼 嗎 ？ 九 。,是的 ， 讓 我 有 一個 中等 百事可樂 。 零 。
是的 ， 讓 我 有 一個 中等 百事可樂 。 零 。,這 就 是 全部 嗎 ？ 九 。
這 就 是 全部 嗎 ？ 九 。,是的 ， 就 是 這樣 。 謝謝 。零 。
是的 ， 就 是 這樣 。 謝謝 。零 。,你 的 總價爲五 。 48 美元 。 九 。
